Data,Temperatura
2016/04/24 03:34:50,20.31
2016/04/24 03:34:53,20.38
2016/04/24 03:36:12,20.31
2016/04/24 03:36:16,20.38
2016/04/24 03:36:49,20.31
2016/04/24 03:36:53,20.38
2016/04/24 03:37:08,20.31
2016/04/24 03:37:11,20.38
2016/04/24 03:38:08,20.31
2016/04/24 03:38:12,20.38
2016/04/24 03:38:50,20.31
2016/04/24 03:38:54,20.38
2016/04/24 03:39:27,20.31
2016/04/24 03:39:31,20.38
2016/04/24 03:40:08,20.31
2016/04/24 03:40:14,20.38
2016/04/24 03:40:20,20.31
2016/04/24 03:40:23,20.38
2016/04/24 03:41:01,20.31
2016/04/24 03:41:07,20.38
2016/04/24 03:41:38,20.31
2016/04/24 03:41:42,20.38
2016/04/24 03:41:47,20.31
2016/04/24 03:41:50,20.38
2016/04/24 03:42:23,20.31
2016/04/24 03:42:26,20.38
2016/04/24 03:42:50,20.31
2016/04/24 03:42:53,20.38
2016/04/24 03:43:09,20.31
2016/04/24 03:43:13,20.38
2016/04/24 03:43:24,20.31
2016/04/24 03:43:29,20.38
2016/04/24 03:44:04,20.31
2016/04/24 03:44:07,20.38
2016/04/24 03:45:05,20.31
2016/04/24 03:45:09,20.38
2016/04/24 03:45:32,20.31
2016/04/24 03:45:34,20.38
2016/04/24 03:45:40,20.31
2016/04/24 03:45:45,20.38
2016/04/24 03:46:49,20.31
2016/04/24 03:46:52,20.38
2016/04/24 03:47:06,20.31
2016/04/24 03:47:08,20.38
2016/04/24 03:47:19,20.31
2016/04/24 03:47:21,20.38
2016/04/24 03:47:29,20.31
2016/04/24 03:47:33,20.38
2016/04/24 03:48:13,20.31
2016/04/24 03:48:16,20.38
2016/04/24 03:49:59,20.31
2016/04/24 03:50:03,20.38
2016/04/24 03:50:18,20.31
2016/04/24 03:50:22,20.38
2016/04/24 03:50:39,20.31
2016/04/24 03:50:44,20.38
2016/04/24 03:50:48,20.31
2016/04/24 03:50:51,20.38
2016/04/24 03:51:16,20.31
2016/04/24 03:51:19,20.38
2016/04/24 03:51:49,20.38
2016/04/24 03:52:00,20.31
2016/04/24 03:52:03,20.38
2016/04/24 03:52:08,20.31
2016/04/24 03:52:11,20.38
2016/04/24 03:52:26,20.31
2016/04/24 03:52:30,20.38
2016/04/24 03:53:28,20.31
2016/04/24 03:53:31,20.38
2016/04/24 03:53:42,20.31
2016/04/24 03:53:44,20.38
2016/04/24 03:54:02,20.31
2016/04/24 03:54:07,20.38
2016/04/24 03:54:17,20.31
2016/04/24 03:54:21,20.38
2016/04/24 03:54:28,20.31
2016/04/24 03:54:32,20.38
2016/04/24 03:54:38,20.31
2016/04/24 03:54:42,20.38
2016/04/24 03:55:16,20.31
2016/04/24 03:55:20,20.38
2016/04/24 03:55:31,20.31
2016/04/24 03:55:36,20.38
2016/04/24 03:55:44,20.31
2016/04/24 03:55:49,20.38
2016/04/24 03:55:58,20.31
2016/04/24 03:56:04,20.38
2016/04/24 03:56:34,20.31
2016/04/24 03:56:40,20.38
2016/04/24 03:56:58,20.31
2016/04/24 03:57:06,20.38
2016/04/24 03:57:55,20.31
2016/04/24 03:57:58,20.38
2016/04/24 03:58:09,20.31
2016/04/24 03:58:13,20.38
2016/04/24 03:58:59,20.31
2016/04/24 03:59:03,20.38
2016/04/24 03:59:23,20.31
2016/04/24 03:59:25,20.38
2016/04/24 03:59:38,20.31
2016/04/24 03:59:43,20.38
2016/04/24 04:00:02,20.31
2016/04/24 04:00:06,20.38
2016/04/24 04:00:55,20.31
2016/04/24 04:00:59,20.38
2016/04/24 04:01:04,20.31
2016/04/24 04:01:11,20.38
2016/04/24 04:01:20,20.31
2016/04/24 04:01:23,20.38
2016/04/24 04:01:42,20.31
2016/04/24 04:01:46,20.38
2016/04/24 04:01:54,20.31
2016/04/24 04:02:00,20.38
2016/04/24 04:02:55,20.31
2016/04/24 04:02:58,20.38
2016/04/24 04:03:18,20.31
2016/04/24 04:03:22,20.38
2016/04/24 04:03:32,20.31
2016/04/24 04:03:35,20.38
2016/04/24 04:03:45,20.31
2016/04/24 04:03:48,20.38
2016/04/24 04:03:59,20.31
2016/04/24 04:04:05,20.38
2016/04/24 04:04:26,20.31
2016/04/24 04:04:28,20.38
2016/04/24 04:04:43,20.31
2016/04/24 04:04:51,20.38
2016/04/24 04:05:19,20.31
2016/04/24 04:05:22,20.38
2016/04/24 04:05:32,20.31
2016/04/24 04:05:38,20.38
2016/04/24 04:06:16,20.31
2016/04/24 04:06:20,20.38
2016/04/24 04:06:28,20.31
2016/04/24 04:06:31,20.38
2016/04/24 04:06:53,20.31
2016/04/24 04:07:00,20.38
2016/04/24 04:07:16,20.31
2016/04/24 04:07:21,20.38
2016/04/24 04:07:48,20.31
2016/04/24 04:07:51,20.38
2016/04/24 04:08:03,20.31
2016/04/24 04:08:06,20.38
2016/04/24 04:08:12,20.31
2016/04/24 04:08:16,20.38
2016/04/24 04:08:33,20.31
2016/04/24 04:08:37,20.38
2016/04/24 04:09:00,20.31
2016/04/24 04:09:07,20.38
2016/04/24 04:09:24,20.31
2016/04/24 04:09:29,20.38
2016/04/24 04:09:41,20.31
2016/04/24 04:09:46,20.38
2016/04/24 04:09:58,20.31
2016/04/24 04:10:02,20.38
2016/04/24 04:10:14,20.31
2016/04/24 04:10:22,20.38
2016/04/24 04:10:31,20.31
2016/04/24 04:10:35,20.38
2016/04/24 04:10:44,20.31
2016/04/24 04:10:49,20.38
2016/04/24 04:10:56,20.31
2016/04/24 04:11:05,20.38
2016/04/24 04:11:12,20.31
2016/04/24 04:11:16,20.38
2016/04/24 04:11:36,20.31
2016/04/24 04:11:40,20.38
2016/04/24 04:11:47,20.31
2016/04/24 04:11:50,20.38
2016/04/24 04:11:55,20.31
2016/04/24 04:12:01,20.38
2016/04/24 04:12:03,20.31
2016/04/24 04:12:09,20.38
2016/04/24 04:12:24,20.31
2016/04/24 04:12:31,20.38
2016/04/24 04:12:41,20.31
2016/04/24 04:12:44,20.38
2016/04/24 04:12:51,20.31
2016/04/24 04:12:55,20.38
2016/04/24 04:13:16,20.31
2016/04/24 04:13:24,20.38
2016/04/24 04:13:31,20.31
2016/04/24 04:13:34,20.38
2016/04/24 04:13:50,20.31
2016/04/24 04:13:53,20.38
2016/04/24 04:14:08,20.31
2016/04/24 04:14:14,20.38
2016/04/24 04:14:25,20.31
2016/04/24 04:14:30,20.38
2016/04/24 04:14:34,20.31
2016/04/24 04:14:37,20.38
2016/04/24 04:14:42,20.31
2016/04/24 04:14:48,20.38
2016/04/24 04:14:56,20.31
2016/04/24 04:14:59,20.38
2016/04/24 04:15:16,20.31
2016/04/24 04:15:24,20.38
2016/04/24 04:15:27,20.31
2016/04/24 04:15:32,20.38
2016/04/24 04:15:44,20.31
2016/04/24 04:15:48,20.38
2016/04/24 04:15:51,20.31
2016/04/24 04:16:02,20.38
2016/04/24 04:16:13,20.31
2016/04/24 04:16:18,20.38
2016/04/24 04:16:24,20.31
2016/04/24 04:16:28,20.38
2016/04/24 04:16:32,20.31
2016/04/24 04:16:35,20.38
2016/04/24 04:16:41,20.31
2016/04/24 04:16:52,20.31
2016/04/24 04:16:59,20.38
2016/04/24 04:17:07,20.31
2016/04/24 04:17:12,20.38
2016/04/24 04:17:19,20.31
2016/04/24 04:17:24,20.38
2016/04/24 04:17:28,20.31
2016/04/24 04:17:33,20.38
2016/04/24 04:17:41,20.31
2016/04/24 04:17:47,20.38
2016/04/24 04:17:53,20.31
2016/04/24 04:18:05,20.38
2016/04/24 04:18:07,20.31
2016/04/24 04:18:13,20.38
2016/04/24 04:18:17,20.31
2016/04/24 04:18:20,20.38
2016/04/24 04:18:28,20.31
2016/04/24 04:18:31,20.38
2016/04/24 04:18:39,20.31
2016/04/24 04:18:43,20.38
2016/04/24 04:18:49,20.38
2016/04/24 04:18:59,20.31
2016/04/24 04:19:06,20.38
2016/04/24 04:19:12,20.31
2016/04/24 04:19:19,20.38
2016/04/24 04:19:26,20.31
2016/04/24 04:19:39,20.38
2016/04/24 04:19:45,20.31
2016/04/24 04:19:47,20.38
2016/04/24 04:19:59,20.31
2016/04/24 04:20:06,20.38
2016/04/24 04:20:12,20.31
2016/04/24 04:20:22,20.38
2016/04/24 04:20:33,20.31
2016/04/24 04:20:42,20.38
2016/04/24 04:20:49,20.31
2016/04/24 04:20:59,20.38
2016/04/24 04:21:03,20.31
2016/04/24 04:21:11,20.38
2016/04/24 04:21:19,20.31
2016/04/24 04:21:21,20.38
2016/04/24 04:21:32,20.31
2016/04/24 04:21:37,20.38
2016/04/24 04:21:46,20.31
2016/04/24 04:21:53,20.38
2016/04/24 04:21:59,20.31
2016/04/24 04:22:02,20.38
2016/04/24 04:22:10,20.31
2016/04/24 04:22:18,20.38
2016/04/24 04:22:21,20.31
2016/04/24 04:22:39,20.38
2016/04/24 04:22:46,20.31
2016/04/24 04:22:50,20.38
2016/04/24 04:22:56,20.31
2016/04/24 04:23:11,20.38
2016/04/24 04:23:15,20.31
2016/04/24 04:23:23,20.38
2016/04/24 04:23:32,20.31
2016/04/24 04:23:36,20.38
2016/04/24 04:23:48,20.38
2016/04/24 04:23:55,20.31
2016/04/24 04:23:59,20.38
2016/04/24 04:24:01,20.31
2016/04/24 04:24:10,20.38
2016/04/24 04:24:20,20.31
2016/04/24 04:24:26,20.38
2016/04/24 04:24:29,20.31
2016/04/24 04:24:34,20.38
2016/04/24 04:24:38,20.31
2016/04/24 04:24:45,20.38
2016/04/24 04:24:56,20.31
2016/04/24 04:25:02,20.38
2016/04/24 04:25:11,20.31
2016/04/24 04:25:15,20.38
2016/04/24 04:25:18,20.31
2016/04/24 04:25:23,20.38
2016/04/24 04:25:35,20.31
2016/04/24 04:25:44,20.38
2016/04/24 04:25:48,20.31
2016/04/24 04:25:52,20.38
2016/04/24 04:25:59,20.31
2016/04/24 04:26:03,20.38
2016/04/24 04:26:07,20.31
2016/04/24 04:26:26,20.38
2016/04/24 04:26:34,20.31
2016/04/24 04:26:39,20.38
2016/04/24 04:26:51,20.31
2016/04/24 04:26:55,20.38
2016/04/24 04:26:58,20.31
2016/04/24 04:27:13,20.38
2016/04/24 04:27:29,20.31
2016/04/24 04:27:32,20.38
2016/04/24 04:27:41,20.31
2016/04/24 04:27:50,20.38
2016/04/24 04:28:00,20.31
2016/04/24 04:28:08,20.38
2016/04/24 04:28:11,20.31
2016/04/24 04:28:16,20.38
2016/04/24 04:28:20,20.31
2016/04/24 04:28:27,20.38
2016/04/24 04:28:40,20.31
2016/04/24 04:28:46,20.38
2016/04/24 04:28:48,20.31
2016/04/24 04:28:56,20.38
2016/04/24 04:29:03,20.31
2016/04/24 04:29:08,20.38
2016/04/24 04:29:15,20.31
2016/04/24 04:29:31,20.38
2016/04/24 04:29:34,20.31
2016/04/24 04:29:36,20.38
2016/04/24 04:29:42,20.31
2016/04/24 04:29:45,20.38
2016/04/24 04:29:51,20.31
2016/04/24 04:29:54,20.38
2016/04/24 04:29:58,20.31
2016/04/24 04:30:10,20.38
2016/04/24 04:30:18,20.31
2016/04/24 04:30:23,20.38
2016/04/24 04:30:27,20.31
2016/04/24 04:30:32,20.38
2016/04/24 04:30:45,20.31
2016/04/24 04:30:59,20.38
2016/04/24 04:31:05,20.31
2016/04/24 04:31:14,20.38
2016/04/24 04:31:23,20.31
2016/04/24 04:31:29,20.38
2016/04/24 04:31:31,20.31
2016/04/24 04:31:51,20.31
2016/04/24 04:31:54,20.38
2016/04/24 04:32:03,20.31
2016/04/24 04:32:10,20.38
2016/04/24 04:32:14,20.31
2016/04/24 04:32:17,20.38
2016/04/24 04:32:24,20.31
2016/04/24 04:32:29,20.38
2016/04/24 04:32:34,20.31
2016/04/24 04:32:37,20.38
2016/04/24 04:32:42,20.31
2016/04/24 04:32:49,20.38
2016/04/24 04:32:56,20.31
2016/04/24 04:33:01,20.38
2016/04/24 04:33:14,20.31
2016/04/24 04:33:20,20.38
2016/04/24 04:33:24,20.31
2016/04/24 04:33:30,20.38
2016/04/24 04:33:33,20.31
2016/04/24 04:33:38,20.38
2016/04/24 04:33:43,20.31
2016/04/24 04:33:54,20.38
2016/04/24 04:34:04,20.31
2016/04/24 04:34:09,20.38
2016/04/24 04:34:22,20.31
2016/04/24 04:34:37,20.38
2016/04/24 04:34:40,20.31
2016/04/24 04:35:05,20.38
2016/04/24 04:35:11,20.31
2016/04/24 04:35:37,20.38
2016/04/24 04:35:42,20.31
2016/04/24 04:35:49,20.38
2016/04/24 04:35:52,20.31
2016/04/24 04:36:02,20.38
2016/04/24 04:36:07,20.31
2016/04/24 04:36:15,20.38
2016/04/24 04:36:18,20.31
2016/04/24 04:36:24,20.38
2016/04/24 04:36:26,20.31
2016/04/24 04:36:34,20.38
2016/04/24 04:36:41,20.31
2016/04/24 04:36:49,20.38
2016/04/24 04:36:52,20.31
2016/04/24 04:37:02,20.38
2016/04/24 04:37:06,20.31
2016/04/24 04:37:19,20.38
2016/04/24 04:37:21,20.31
2016/04/24 04:37:29,20.38
2016/04/24 04:37:33,20.31
2016/04/24 04:37:42,20.38
2016/04/24 04:37:46,20.31
2016/04/24 04:37:50,20.38
2016/04/24 04:37:54,20.31
2016/04/24 04:38:10,20.38
2016/04/24 04:38:17,20.31
2016/04/24 04:38:26,20.38
2016/04/24 04:38:34,20.31
2016/04/24 04:38:50,20.38
2016/04/24 04:38:54,20.31
2016/04/24 04:39:02,20.38
2016/04/24 04:39:05,20.31
2016/04/24 04:39:12,20.38
2016/04/24 04:39:16,20.31
2016/04/24 04:39:28,20.38
2016/04/24 04:39:30,20.31
2016/04/24 04:39:38,20.38
2016/04/24 04:39:41,20.31
2016/04/24 04:39:47,20.38
2016/04/24 04:39:50,20.31
2016/04/24 04:39:56,20.38
2016/04/24 04:39:58,20.31
2016/04/24 04:40:09,20.38
2016/04/24 04:40:11,20.31
2016/04/24 04:40:32,20.38
2016/04/24 04:40:41,20.31
2016/04/24 04:40:47,20.38
2016/04/24 04:40:56,20.31
2016/04/24 04:41:05,20.38
2016/04/24 04:41:11,20.31
2016/04/24 04:41:16,20.38
2016/04/24 04:41:23,20.31
2016/04/24 04:41:32,20.38
2016/04/24 04:41:36,20.31
2016/04/24 04:41:54,20.38
2016/04/24 04:42:00,20.31
2016/04/24 04:42:06,20.38
2016/04/24 04:42:14,20.31
2016/04/24 04:42:19,20.38
2016/04/24 04:42:27,20.31
2016/04/24 04:42:30,20.38
2016/04/24 04:42:34,20.31
2016/04/24 04:42:40,20.38
2016/04/24 04:42:46,20.31
2016/04/24 04:42:53,20.38
2016/04/24 04:42:59,20.31
2016/04/24 04:43:06,20.38
2016/04/24 04:43:09,20.31
2016/04/24 04:43:21,20.38
2016/04/24 04:43:24,20.31
2016/04/24 04:43:30,20.38
2016/04/24 04:43:34,20.31
2016/04/24 04:43:43,20.38
2016/04/24 04:43:49,20.31
2016/04/24 04:44:14,20.38
2016/04/24 04:44:19,20.31
2016/04/24 04:44:30,20.38
2016/04/24 04:44:37,20.31
2016/04/24 04:44:52,20.38
2016/04/24 04:44:56,20.31
2016/04/24 04:45:14,20.38
2016/04/24 04:45:17,20.31
2016/04/24 04:45:22,20.38
2016/04/24 04:45:27,20.31
2016/04/24 04:45:35,20.38
2016/04/24 04:45:38,20.31
2016/04/24 04:45:52,20.38
2016/04/24 04:45:56,20.31
2016/04/24 04:46:11,20.38
2016/04/24 04:46:13,20.31
2016/04/24 04:46:18,20.38
2016/04/24 04:46:24,20.31
2016/04/24 04:46:33,20.38
2016/04/24 04:46:37,20.31
2016/04/24 04:47:13,20.38
2016/04/24 04:47:16,20.31
2016/04/24 04:47:22,20.38
2016/04/24 04:47:27,20.31
2016/04/24 04:47:53,20.38
2016/04/24 04:47:57,20.31
2016/04/24 04:48:04,20.38
2016/04/24 04:48:07,20.31
2016/04/24 04:48:33,20.38
2016/04/24 04:48:36,20.31
2016/04/24 04:48:47,20.38
2016/04/24 04:48:50,20.31
2016/04/24 04:48:57,20.38
2016/04/24 04:49:02,20.31
2016/04/24 04:49:11,20.38
2016/04/24 04:49:15,20.31
2016/04/24 04:49:18,20.38
2016/04/24 04:49:22,20.31
2016/04/24 04:49:31,20.38
2016/04/24 04:49:35,20.31
2016/04/24 04:49:38,20.38
2016/04/24 04:49:43,20.31
2016/04/24 04:49:47,20.38
2016/04/24 04:49:50,20.31
2016/04/24 04:50:15,20.38
2016/04/24 04:50:18,20.31
2016/04/24 04:50:28,20.38
2016/04/24 04:50:32,20.31
2016/04/24 04:50:45,20.38
2016/04/24 04:50:50,20.31
2016/04/24 04:51:04,20.38
2016/04/24 04:51:06,20.31
2016/04/24 04:51:22,20.38
2016/04/24 04:51:30,20.31
2016/04/24 04:51:40,20.38
2016/04/24 04:51:46,20.31
2016/04/24 04:52:01,20.38
2016/04/24 04:52:07,20.31
2016/04/24 04:52:19,20.38
2016/04/24 04:52:23,20.31
2016/04/24 04:52:28,20.38
2016/04/24 04:52:32,20.31
2016/04/24 04:52:56,20.38
2016/04/24 04:53:00,20.31
2016/04/24 04:53:18,20.38
2016/04/24 04:53:21,20.31
2016/04/24 04:53:36,20.38
2016/04/24 04:53:40,20.31
2016/04/24 04:54:01,20.38
2016/04/24 04:54:04,20.31
2016/04/24 04:54:08,20.38
2016/04/24 04:54:13,20.31
2016/04/24 04:54:34,20.38
2016/04/24 04:54:38,20.31
2016/04/24 04:54:56,20.38
2016/04/24 04:54:59,20.31
2016/04/24 04:55:11,20.38
2016/04/24 04:55:19,20.31
2016/04/24 04:55:22,20.38
2016/04/24 04:55:25,20.31
2016/04/24 04:55:38,20.38
2016/04/24 04:55:42,20.31
2016/04/24 04:55:45,20.38
2016/04/24 04:55:48,20.31
2016/04/24 04:55:51,20.38
2016/04/24 04:55:55,20.31
2016/04/24 04:55:58,20.38
2016/04/24 04:56:03,20.31
2016/04/24 04:56:20,20.38
2016/04/24 04:56:25,20.31
2016/04/24 04:56:42,20.38
2016/04/24 04:56:45,20.31
2016/04/24 04:56:52,20.38
2016/04/24 04:56:56,20.31
2016/04/24 04:57:14,20.38
2016/04/24 04:57:24,20.31
2016/04/24 04:57:33,20.38
2016/04/24 04:57:37,20.31
2016/04/24 04:57:54,20.38
2016/04/24 04:57:57,20.31
2016/04/24 04:58:09,20.38
2016/04/24 04:58:15,20.31
2016/04/24 04:58:22,20.38
2016/04/24 04:58:25,20.31
2016/04/24 04:58:36,20.38
2016/04/24 04:58:40,20.31
2016/04/24 04:58:51,20.38
2016/04/24 04:58:54,20.31
2016/04/24 04:59:36,20.38
2016/04/24 04:59:40,20.31
2016/04/24 04:59:50,20.31
2016/04/24 05:00:14,20.38
2016/04/24 05:00:20,20.31
2016/04/24 05:00:31,20.38
2016/04/24 05:00:35,20.31
2016/04/24 05:00:44,20.38
2016/04/24 05:00:48,20.31
2016/04/24 05:01:21,20.38
2016/04/24 05:01:24,20.31
2016/04/24 05:01:37,20.38
2016/04/24 05:01:45,20.31
2016/04/24 05:02:06,20.38
2016/04/24 05:02:09,20.31
2016/04/24 05:02:22,20.38
2016/04/24 05:02:25,20.31
2016/04/24 05:02:42,20.38
2016/04/24 05:02:44,20.31
2016/04/24 05:02:57,20.38
2016/04/24 05:03:03,20.31
2016/04/24 05:03:15,20.38
2016/04/24 05:03:22,20.31
2016/04/24 05:03:27,20.38
2016/04/24 05:03:30,20.31
2016/04/24 05:03:35,20.38
2016/04/24 05:03:38,20.31
2016/04/24 05:03:43,20.38
2016/04/24 05:03:47,20.31
2016/04/24 05:04:20,20.38
2016/04/24 05:04:25,20.31
2016/04/24 05:04:29,20.38
2016/04/24 05:04:33,20.31
2016/04/24 05:04:50,20.38
2016/04/24 05:04:56,20.31
2016/04/24 05:05:04,20.38
2016/04/24 05:05:09,20.31
2016/04/24 05:05:26,20.38
2016/04/24 05:05:30,20.31
2016/04/24 05:05:36,20.38
2016/04/24 05:05:39,20.31
2016/04/24 05:05:56,20.38
2016/04/24 05:06:00,20.31
2016/04/24 05:06:14,20.38
2016/04/24 05:06:16,20.31
2016/04/24 05:06:29,20.38
2016/04/24 05:06:32,20.31
2016/04/24 05:06:58,20.38
2016/04/24 05:07:03,20.31
2016/04/24 05:07:14,20.38
2016/04/24 05:07:22,20.31
2016/04/24 05:07:41,20.38
2016/04/24 05:07:45,20.31
2016/04/24 05:07:54,20.38
2016/04/24 05:07:57,20.31
2016/04/24 05:08:04,20.38
2016/04/24 05:08:10,20.31
2016/04/24 05:08:30,20.38
2016/04/24 05:08:35,20.31
2016/04/24 05:08:52,20.38
2016/04/24 05:08:55,20.31
2016/04/24 05:09:10,20.38
2016/04/24 05:09:15,20.31
2016/04/24 05:09:31,20.38
2016/04/24 05:09:35,20.31
2016/04/24 05:09:45,20.38
2016/04/24 05:09:48,20.31
2016/04/24 05:09:55,20.38
2016/04/24 05:09:59,20.31
2016/04/24 05:10:05,20.38
2016/04/24 05:10:08,20.31
2016/04/24 05:10:39,20.38
2016/04/24 05:10:42,20.31
2016/04/24 05:11:11,20.38
2016/04/24 05:11:14,20.31
2016/04/24 05:11:21,20.38
2016/04/24 05:11:25,20.31
2016/04/24 05:11:42,20.38
2016/04/24 05:11:46,20.31
2016/04/24 05:12:02,20.38
2016/04/24 05:12:08,20.31
2016/04/24 05:12:19,20.38
2016/04/24 05:12:22,20.31
2016/04/24 05:12:59,20.38
2016/04/24 05:13:02,20.31
2016/04/24 05:13:21,20.38
2016/04/24 05:13:23,20.31
2016/04/24 05:13:31,20.38
2016/04/24 05:13:37,20.31
2016/04/24 05:14:10,20.38
2016/04/24 05:14:13,20.31
2016/04/24 05:15:06,20.38
2016/04/24 05:15:12,20.31
2016/04/24 05:15:31,20.38
2016/04/24 05:15:35,20.31
2016/04/24 05:15:53,20.38
2016/04/24 05:15:59,20.31
2016/04/24 05:16:26,20.38
2016/04/24 05:16:30,20.31
2016/04/24 05:16:45,20.38
2016/04/24 05:16:48,20.31
2016/04/24 05:17:32,20.38
2016/04/24 05:17:35,20.31
2016/04/24 05:18:12,20.38
2016/04/24 05:18:18,20.31
2016/04/24 05:18:35,20.38
2016/04/24 05:18:38,20.31
2016/04/24 05:18:57,20.38
2016/04/24 05:19:00,20.31
2016/04/24 05:19:34,20.38
2016/04/24 05:19:38,20.31
2016/04/24 05:19:54,20.38
2016/04/24 05:19:57,20.31
2016/04/24 05:20:16,20.38
2016/04/24 05:20:18,20.31
2016/04/24 05:21:27,20.38
2016/04/24 05:21:31,20.31
2016/04/24 05:21:51,20.38
2016/04/24 05:21:55,20.31
2016/04/24 05:22:20,20.38
2016/04/24 05:22:24,20.31
2016/04/24 05:22:50,20.38
2016/04/24 05:22:53,20.31
2016/04/24 05:22:58,20.38
2016/04/24 05:23:01,20.31
2016/04/24 05:23:27,20.38
2016/04/24 05:23:33,20.31
2016/04/24 05:24:01,20.38
2016/04/24 05:24:04,20.31
2016/04/24 05:24:25,20.38
2016/04/24 05:24:28,20.31
2016/04/24 05:24:56,20.38
2016/04/24 05:24:59,20.31
2016/04/24 05:25:29,20.38
2016/04/24 05:25:33,20.31
2016/04/24 05:25:49,20.38
2016/04/24 05:25:52,20.31
2016/04/24 05:26:29,20.38
2016/04/24 05:26:31,20.31
2016/04/24 05:27:39,20.38
2016/04/24 05:27:42,20.31
2016/04/24 05:28:32,20.38
2016/04/24 05:28:35,20.31
2016/04/24 05:28:53,20.38
2016/04/24 05:28:56,20.31
2016/04/24 05:29:33,20.38
2016/04/24 05:29:36,20.31
2016/04/24 05:30:02,20.38
2016/04/24 05:30:08,20.31
2016/04/24 05:30:37,20.38
2016/04/24 05:30:40,20.31
2016/04/24 05:31:28,20.38
2016/04/24 05:31:31,20.31
2016/04/24 05:32:00,20.38
2016/04/24 05:32:04,20.31
2016/04/24 05:33:50,20.38
2016/04/24 05:33:53,20.31
2016/04/24 05:34:10,20.38
2016/04/24 05:34:13,20.31
2016/04/24 05:35:20,20.38
2016/04/24 05:35:24,20.31
2016/04/24 05:36:09,20.38
2016/04/24 05:36:14,20.31
2016/04/24 05:36:56,20.38
2016/04/24 05:36:59,20.31
2016/04/24 05:38:07,20.38
2016/04/24 05:38:10,20.31
2016/04/24 05:38:53,20.38
2016/04/24 05:38:58,20.31
2016/04/24 05:39:46,20.38
2016/04/24 05:39:48,20.31
2016/04/24 05:44:19,20.38
2016/04/24 05:44:22,20.31
2016/04/24 05:46:31,20.38
2016/04/24 05:46:35,20.31
2016/04/24 05:49:35,20.38
2016/04/24 05:49:38,20.31
2016/04/24 05:50:14,20.38
2016/04/24 05:50:17,20.31
2016/04/24 05:53:32,20.38
2016/04/24 05:53:35,20.31
2016/04/24 05:56:30,20.38
2016/04/24 05:56:33,20.31
2016/04/24 06:00:57,20.38
2016/04/24 06:01:01,20.31
2016/04/24 06:22:16,20.38
2016/04/24 06:22:19,20.31
2016/04/24 06:30:04,20.25
2016/04/24 06:30:07,20.31
2016/04/24 06:44:11,20.25
2016/04/24 06:44:14,20.31
2016/04/24 06:45:43,20.25
2016/04/24 06:46:59,20.25
2016/04/24 06:47:02,20.31
2016/04/24 06:48:35,20.25
2016/04/24 06:48:39,20.31
2016/04/24 06:50:14,20.25
2016/04/24 06:50:17,20.31
2016/04/24 06:51:05,20.25
2016/04/24 06:51:09,20.31
2016/04/24 06:51:43,20.25
2016/04/24 06:52:23,20.25
2016/04/24 06:52:27,20.31
2016/04/24 06:53:28,20.25
2016/04/24 06:53:31,20.31
2016/04/24 06:55:06,20.25
2016/04/24 06:55:10,20.31
2016/04/24 06:55:40,20.25
2016/04/24 06:55:44,20.31
2016/04/24 06:57:23,20.25
2016/04/24 06:57:27,20.31
2016/04/24 06:58:34,20.25
2016/04/24 06:58:39,20.31
2016/04/24 06:58:59,20.25
2016/04/24 06:59:02,20.31
2016/04/24 06:59:35,20.25
2016/04/24 06:59:38,20.31
2016/04/24 07:00:32,20.25
2016/04/24 07:00:36,20.31
2016/04/24 07:00:48,20.31
2016/04/24 07:01:59,20.25
2016/04/24 07:02:02,20.31
2016/04/24 07:02:10,20.25
2016/04/24 07:02:13,20.31
2016/04/24 07:02:29,20.25
2016/04/24 07:02:32,20.31
2016/04/24 07:02:45,20.25
2016/04/24 07:02:48,20.31
2016/04/24 07:05:14,20.38
2016/04/24 07:05:17,20.31
2016/04/24 07:05:59,20.38
2016/04/24 07:06:02,20.31
2016/04/24 07:06:27,20.38
2016/04/24 07:06:31,20.31
2016/04/24 07:06:51,20.38
2016/04/24 07:06:54,20.31
2016/04/24 07:07:06,20.38
2016/04/24 07:07:09,20.31
2016/04/24 07:07:13,20.38
2016/04/24 07:07:15,20.31
2016/04/24 07:07:19,20.38
2016/04/24 07:07:22,20.31
2016/04/24 07:07:28,20.38
2016/04/24 07:07:31,20.31
2016/04/24 07:07:40,20.38
2016/04/24 07:07:44,20.31
2016/04/24 07:07:52,20.38
2016/04/24 07:07:58,20.31
2016/04/24 07:08:06,20.38
2016/04/24 07:08:11,20.31
2016/04/24 07:08:15,20.38
2016/04/24 07:08:24,20.31
2016/04/24 07:08:31,20.38
2016/04/24 07:08:44,20.31
2016/04/24 07:08:47,20.38
2016/04/24 07:09:06,20.31
2016/04/24 07:09:10,20.38
2016/04/24 07:10:53,20.31
2016/04/24 07:10:59,20.38
2016/04/24 07:17:32,20.44
2016/04/24 07:17:36,20.38
2016/04/24 07:17:53,20.44
2016/04/24 07:17:59,20.38
2016/04/24 07:18:18,20.44
2016/04/24 07:18:21,20.38
2016/04/24 07:18:48,20.44
2016/04/24 07:18:55,20.38
2016/04/24 07:19:02,20.44
2016/04/24 07:19:04,20.38
2016/04/24 07:19:23,20.44
2016/04/24 07:19:25,20.38
2016/04/24 07:19:32,20.44
2016/04/24 07:19:38,20.38
2016/04/24 07:19:48,20.44
2016/04/24 07:19:51,20.38
